#RxU_SN4053_calculated_noise_V_chan
# f (Hz),T_e_cal (K)
  580000000,	27.02
  581000000,	27.02
  582000000,	27.26
  583000000,	27.18
  584000000,	27.13
  585000000,	27.23
  586000000,	27.37
  587000000,	27.28
  588000000,	27.28
  589000000,	27.44
  590000000,	27.27
  591000000,	27.38
  592000000,	27.45
  593000000,	27.32
  594000000,	27.43
  595000000,	27.45
  596000000,	27.38
  597000000,	27.53
  598000000,	27.28
  599000000,	27.37
  600000000,	27.32
  601000000,	27.29
  602000000,	27.28
  603000000,	27.37
  604000000,	27.46
  605000000,	27.41
  606000000,	27.31
  607000000,	27.21
  608000000,	27.34
  609000000,	27.32
  610000000,	27.28
  611000000,	27.36
  612000000,	27.22
  613000000,	27.23
  614000000,	27.38
  615000000,	27.19
  616000000,	27.16
  617000000,	27.22
  618000000,	27.33
  619000000,	26.99
  620000000,	27.10
  621000000,	27.22
  622000000,	27.20
  623000000,	27.19
  624000000,	27.22
  625000000,	27.24
  626000000,	27.19
  627000000,	27.31
  628000000,	27.26
  629000000,	27.22
  630000000,	27.12
  631000000,	27.15
  632000000,	27.25
  633000000,	27.17
  634000000,	27.11
  635000000,	27.05
  636000000,	26.99
  637000000,	27.17
  638000000,	27.21
  639000000,	27.01
  640000000,	26.98
  641000000,	27.08
  642000000,	27.12
  643000000,	27.01
  644000000,	26.94
  645000000,	26.96
  646000000,	26.98
  647000000,	26.99
  648000000,	26.76
  649000000,	26.99
  650000000,	26.84
  651000000,	26.84
  652000000,	26.87
  653000000,	26.88
  654000000,	26.61
  655000000,	26.84
  656000000,	26.87
  657000000,	26.74
  658000000,	26.79
  659000000,	26.89
  660000000,	26.60
  661000000,	26.89
  662000000,	26.74
  663000000,	26.42
  664000000,	26.64
  665000000,	26.56
  666000000,	26.67
  667000000,	26.70
  668000000,	26.63
  669000000,	26.74
  670000000,	26.58
  671000000,	26.45
  672000000,	26.50
  673000000,	26.56
  674000000,	26.52
  675000000,	26.61
  676000000,	26.63
  677000000,	26.51
  678000000,	26.37
  679000000,	26.47
  680000000,	26.59
  681000000,	26.59
  682000000,	26.50
  683000000,	26.42
  684000000,	26.42
  685000000,	26.49
  686000000,	26.51
  687000000,	26.50
  688000000,	26.43
  689000000,	26.33
  690000000,	26.26
  691000000,	26.24
  692000000,	26.25
  693000000,	26.32
  694000000,	26.18
  695000000,	26.27
  696000000,	26.13
  697000000,	26.31
  698000000,	26.08
  699000000,	26.14
  700000000,	26.03
  701000000,	26.09
  702000000,	26.20
  703000000,	26.05
  704000000,	26.18
  705000000,	26.06
  706000000,	25.98
  707000000,	26.00
  708000000,	25.98
  709000000,	26.04
  710000000,	25.98
  711000000,	26.11
  712000000,	25.95
  713000000,	26.04
  714000000,	26.08
  715000000,	25.90
  716000000,	26.09
  717000000,	26.07
  718000000,	25.89
  719000000,	26.02
  720000000,	25.96
  721000000,	25.76
  722000000,	26.12
  723000000,	26.16
  724000000,	25.98
  725000000,	25.99
  726000000,	25.86
  727000000,	25.83
  728000000,	26.12
  729000000,	25.93
  730000000,	26.03
  731000000,	25.96
  732000000,	25.92
  733000000,	25.99
  734000000,	26.03
