#RxU_SN4059_calculated_noise_V_chan
# f (Hz),T_e_cal (K)
  580000000,	26.03
  581000000,	26.03
  582000000,	26.14
  583000000,	26.24
  584000000,	25.99
  585000000,	26.17
  586000000,	26.23
  587000000,	26.27
  588000000,	26.41
  589000000,	26.37
  590000000,	26.28
  591000000,	26.39
  592000000,	26.20
  593000000,	26.20
  594000000,	26.16
  595000000,	26.16
  596000000,	26.23
  597000000,	26.01
  598000000,	26.24
  599000000,	26.25
  600000000,	26.32
  601000000,	26.33
  602000000,	26.10
  603000000,	26.18
  604000000,	26.09
  605000000,	26.12
  606000000,	26.20
  607000000,	26.15
  608000000,	26.06
  609000000,	26.21
  610000000,	25.91
  611000000,	25.96
  612000000,	25.87
  613000000,	26.09
  614000000,	26.12
  615000000,	25.97
  616000000,	26.05
  617000000,	26.05
  618000000,	25.96
  619000000,	26.03
  620000000,	26.08
  621000000,	26.12
  622000000,	25.93
  623000000,	25.88
  624000000,	25.98
  625000000,	25.75
  626000000,	25.84
  627000000,	25.96
  628000000,	26.11
  629000000,	26.07
  630000000,	25.91
  631000000,	25.95
  632000000,	25.75
  633000000,	25.72
  634000000,	25.76
  635000000,	25.78
  636000000,	25.67
  637000000,	25.79
  638000000,	25.59
  639000000,	25.60
  640000000,	25.56
  641000000,	25.62
  642000000,	25.55
  643000000,	25.47
  644000000,	25.62
  645000000,	25.40
  646000000,	25.52
  647000000,	25.43
  648000000,	25.36
  649000000,	25.50
  650000000,	25.39
  651000000,	25.24
  652000000,	25.27
  653000000,	25.26
  654000000,	25.33
  655000000,	25.39
  656000000,	25.09
  657000000,	25.09
  658000000,	25.01
  659000000,	25.10
  660000000,	25.13
  661000000,	25.05
  662000000,	25.15
  663000000,	25.06
  664000000,	25.05
  665000000,	24.93
  666000000,	24.98
  667000000,	25.12
  668000000,	24.99
  669000000,	24.96
  670000000,	24.79
  671000000,	24.95
  672000000,	24.83
  673000000,	24.81
  674000000,	24.91
  675000000,	24.80
  676000000,	24.85
  677000000,	24.72
  678000000,	24.78
  679000000,	24.86
  680000000,	24.72
  681000000,	24.66
  682000000,	24.54
  683000000,	24.75
  684000000,	24.66
  685000000,	24.78
  686000000,	24.73
  687000000,	24.62
  688000000,	24.54
  689000000,	24.63
  690000000,	24.64
  691000000,	24.50
  692000000,	24.66
  693000000,	24.46
  694000000,	24.49
  695000000,	24.55
  696000000,	24.49
  697000000,	24.55
  698000000,	24.39
  699000000,	24.59
  700000000,	24.40
  701000000,	24.35
  702000000,	24.48
  703000000,	24.24
  704000000,	24.55
  705000000,	24.47
  706000000,	24.40
  707000000,	24.28
  708000000,	24.33
  709000000,	24.22
  710000000,	24.41
  711000000,	24.29
  712000000,	24.44
  713000000,	24.39
  714000000,	24.22
  715000000,	24.37
  716000000,	24.23
  717000000,	24.30
  718000000,	24.16
  719000000,	24.19
  720000000,	24.39
  721000000,	24.29
  722000000,	24.25
  723000000,	24.30
  724000000,	24.28
  725000000,	24.36
  726000000,	24.40
  727000000,	24.30
  728000000,	24.43
  729000000,	24.37
  730000000,	24.19
  731000000,	24.29
  732000000,	24.23
  733000000,	24.40
  734000000,	24.32
  735000000,	24.37
  736000000,	24.37
  737000000,	24.33
  738000000,	24.47
  739000000,	24.40
  740000000,	24.48
  741000000,	24.36
  742000000,	24.37
  743000000,	24.30
  744000000,	24.22
  745000000,	24.26
  746000000,	24.24
  747000000,	24.25
  748000000,	24.11
  749000000,	24.22
  750000000,	24.02
  751000000,	24.10
  752000000,	24.10
  753000000,	24.11
  754000000,	24.11
  755000000,	23.83
  756000000,	23.97
  757000000,	23.74
  758000000,	23.67
  759000000,	23.69
  760000000,	23.62
  761000000,	23.88
  762000000,	23.59
  763000000,	23.55
  764000000,	23.57
  765000000,	23.41
  766000000,	23.19
  767000000,	23.14
  768000000,	23.28
  769000000,	22.99
  770000000,	23.13
  771000000,	23.06
  772000000,	23.00
  773000000,	22.98
  774000000,	23.00
  775000000,	22.79
  776000000,	22.79
  777000000,	22.71
  778000000,	22.66
  779000000,	22.63
  780000000,	22.55
  781000000,	22.53
  782000000,	22.64
  783000000,	22.33
  784000000,	22.49
  785000000,	22.47
  786000000,	22.32
  787000000,	22.44
  788000000,	22.17
  789000000,	22.14
  790000000,	22.29
  791000000,	22.13
  792000000,	22.23
  793000000,	22.28
  794000000,	22.25
  795000000,	22.22
  796000000,	22.15
  797000000,	22.29
  798000000,	22.39
  799000000,	22.41
  800000000,	22.28
  801000000,	22.46
  802000000,	22.50
  803000000,	22.44
  804000000,	22.46
  805000000,	22.45
  806000000,	22.49
  807000000,	22.74
  808000000,	22.82
  809000000,	22.71
  810000000,	22.96
  811000000,	22.82
  812000000,	22.95
  813000000,	22.98
  814000000,	22.99
  815000000,	22.92
  816000000,	23.14
  817000000,	23.24
  818000000,	23.23
  819000000,	23.18
  820000000,	23.11
  821000000,	23.33
  822000000,	23.55
  823000000,	23.44
  824000000,	23.71
  825000000,	23.47
  826000000,	23.64
  827000000,	23.81
  828000000,	23.64
  829000000,	23.81
  830000000,	23.82
  831000000,	23.64
  832000000,	23.71
  833000000,	23.99
  834000000,	23.91
  835000000,	23.87
  836000000,	23.88
  837000000,	23.69
